job_id	out_idx	verdict	cone_size	required_siblings	detail
w43:294	2	OPERATOR	4		diverges alone (cone 4)
w43:298	2	NOREPRO	2		full graph diverges=False
w43:303	2	OPERATOR	3		diverges alone (cone 3)
w43:306	0	OPERATOR	4		diverges alone (cone 4)
w43:308	0	OPERATOR	5		diverges alone (cone 5)
w43:31	2	OPERATOR	3		diverges alone (cone 3)
w43:318	2	OPERATOR	3		diverges alone (cone 3)
w43:32	3	OPERATOR	4		diverges alone (cone 4)
w43:325	0	OPERATOR	5		diverges alone (cone 5)
w43:327	0	GRAPHOPT	6	n6	needs siblings ['n6']
w43:336	0	OPERATOR	3		diverges alone (cone 3)
w43:343	0	OPERATOR	2		diverges alone (cone 2)
w43:344	2	OPERATOR	3		diverges alone (cone 3)
w43:349	3	OPERATOR	3		diverges alone (cone 3)
w43:366	3	GRAPHOPT	5	n8	needs siblings ['n8']
w43:368	1	NOREPRO	4		full graph diverges=False
w43:370	3	OPERATOR	3		diverges alone (cone 3)
w43:371	0	OPERATOR	3		diverges alone (cone 3)
w43:384	2	OPERATOR	3		diverges alone (cone 3)
w43:386	0	OPERATOR	3		diverges alone (cone 3)
w43:389	1	GRAPHOPT	8	n8	needs siblings ['n8']
w43:391	0	OPERATOR	4		diverges alone (cone 4)
w43:4	1	OPERATOR	4		diverges alone (cone 4)
w43:403	0	OPERATOR	5		diverges alone (cone 5)
w43:404	0	OPERATOR	4		diverges alone (cone 4)
w43:407	3	OPERATOR	7		diverges alone (cone 7)
w43:417	4	OPERATOR	3		diverges alone (cone 3)
w43:423	1	OPERATOR	2		diverges alone (cone 2)
w43:426	1	OPERATOR	3		diverges alone (cone 3)
w43:430	0	GRAPHOPT	6	n6	needs siblings ['n6']
w43:432	2	NOREPRO	3		full graph diverges=False
w43:433	1	OPERATOR	3		diverges alone (cone 3)
w43:435	1	GRAPHOPT	5	n4	needs siblings ['n4']
w43:438	1	OPERATOR	3		diverges alone (cone 3)
w43:445	3	GRAPHOPT	6	n4	needs siblings ['n4']
w43:450	0	OPERATOR	3		diverges alone (cone 3)
w43:456	2	OPERATOR	4		diverges alone (cone 4)
w43:458	2	OPERATOR	4		diverges alone (cone 4)
w43:459	0	OPERATOR	3		diverges alone (cone 3)
w43:46	0	OPERATOR	3		diverges alone (cone 3)
w43:467	1	OPERATOR	11		diverges alone (cone 11)
w43:472	0	OPERATOR	3		diverges alone (cone 3)
w43:475	1	GRAPHOPT	4	n7	needs siblings ['n7']
w43:481	3	OPERATOR	7		diverges alone (cone 7)
w43:487	0	OPERATOR	5		diverges alone (cone 5)
w43:499	0	NOREPRO	6		full graph diverges=False
w43:501	1	NOREPRO	2		full graph diverges=False
w43:512	1	OPERATOR	3		diverges alone (cone 3)
w43:513	0	GRAPHOPT	6	n6	needs siblings ['n6']
w43:523	0	OPERATOR	3		diverges alone (cone 3)
w43:53	3	OPERATOR	5		diverges alone (cone 5)
w43:536	0	OPERATOR	2		diverges alone (cone 2)
w43:54	0	OPERATOR	5		diverges alone (cone 5)
w43:549	4	OPERATOR	3		diverges alone (cone 3)
w43:55	0	OPERATOR	3		diverges alone (cone 3)
w43:553	1	OPERATOR	2		diverges alone (cone 2)
w43:555	2	OPERATOR	2		diverges alone (cone 2)
w43:561	0	OPERATOR	4		diverges alone (cone 4)
w43:565	1	GRAPHOPT	5	n6	needs siblings ['n6']
w43:573	0	OPERATOR	3		diverges alone (cone 3)
w43:575	1	OPERATOR	9		diverges alone (cone 9)
w43:586	0	OPERATOR	3		diverges alone (cone 3)
w43:591	0	OPERATOR	5		diverges alone (cone 5)
w43:6	1	OPERATOR	4		diverges alone (cone 4)
w43:614	0	OPERATOR	2		diverges alone (cone 2)
w43:620	0	OPERATOR	2		diverges alone (cone 2)
w43:622	1	OPERATOR	3		diverges alone (cone 3)
w43:623	0	OPERATOR	3		diverges alone (cone 3)
w43:624	1	OPERATOR	3		diverges alone (cone 3)
w43:626	1	OPERATOR	5		diverges alone (cone 5)
w43:630	2	OPERATOR	8		diverges alone (cone 8)
w43:632	0	OPERATOR	3		diverges alone (cone 3)
w43:633	0	OPERATOR	4		diverges alone (cone 4)
w43:637	0	OPERATOR	5		diverges alone (cone 5)
w43:640	0	OPERATOR	4		diverges alone (cone 4)
w43:654	1	GRAPHOPT	6	n3	needs siblings ['n3']
w43:659	1	OPERATOR	3		diverges alone (cone 3)
w43:662	3	NOREPRO	2		full graph diverges=False
w43:663	0	OPERATOR	5		diverges alone (cone 5)
w43:666	0	OPERATOR	2		diverges alone (cone 2)
w43:672	1	OPERATOR	3		diverges alone (cone 3)
w43:673	2	OPERATOR	4		diverges alone (cone 4)
w43:674	1	OPERATOR	5		diverges alone (cone 5)
w43:676	0	OPERATOR	4		diverges alone (cone 4)
w43:682	1	GRAPHOPT	6	n8	needs siblings ['n8']
w43:686	1	NOREPRO	2		full graph diverges=False
w43:688	1	OPERATOR	4		diverges alone (cone 4)
w43:692	1	GRAPHOPT	6	n7	needs siblings ['n7']
w43:696	3	OPERATOR	4		diverges alone (cone 4)
w43:700	0	OPERATOR	4		diverges alone (cone 4)
w43:703	0	OPERATOR	3		diverges alone (cone 3)
w43:726	0	OPERATOR	3		diverges alone (cone 3)
w43:736	2	OPERATOR	3		diverges alone (cone 3)
w43:737	0	OPERATOR	3		diverges alone (cone 3)
w43:738	1	NOREPRO	3		full graph diverges=False
w43:739	0	OPERATOR	2		diverges alone (cone 2)
w43:740	1	OPERATOR	3		diverges alone (cone 3)
w43:743	4	OPERATOR	3		diverges alone (cone 3)
w43:750	0	OPERATOR	2		diverges alone (cone 2)
w43:76	1	NOREPRO	3		full graph diverges=False
w43:764	2	OPERATOR	8		diverges alone (cone 8)
w43:768	4	OPERATOR	2		diverges alone (cone 2)
w43:78	1	GRAPHOPT	10	n10	needs siblings ['n10']
w43:781	0	OPERATOR	6		diverges alone (cone 6)
w43:82	1	OPERATOR	4		diverges alone (cone 4)
w43:86	0	OPERATOR	4		diverges alone (cone 4)
w43:88	0	NOREPRO	2		full graph diverges=False
w43:89	0	NOREPRO	2		full graph diverges=False
w43:99	2	OPERATOR	4		diverges alone (cone 4)
w44:109	0	OPERATOR	2		diverges alone (cone 2)
w44:110	2	OPERATOR	5		diverges alone (cone 5)
w44:114	0	OPERATOR	2		diverges alone (cone 2)
w44:121	2	OPERATOR	3		diverges alone (cone 3)
w44:124	0	GRAPHOPT	5	n10	needs siblings ['n10']
w44:125	2	NOREPRO	2		full graph diverges=False
w44:129	0	OPERATOR	2		diverges alone (cone 2)
w44:133	3	OPERATOR	6		diverges alone (cone 6)
w44:155	0	GRAPHOPT	5	n7	needs siblings ['n7']
w44:157	0	OPERATOR	4		diverges alone (cone 4)
w44:168	2	OPERATOR	5		diverges alone (cone 5)
w44:175	0	OPERATOR	2		diverges alone (cone 2)
w44:179	2	OPERATOR	3		diverges alone (cone 3)
w44:182	2	OPERATOR	5		diverges alone (cone 5)
w44:190	3	GRAPHOPT	4	n1	needs siblings ['n1']
w44:193	2	NOREPRO	6		full graph diverges=False
w44:196	3	NOREPRO	5		full graph diverges=False
w44:212	1	OPERATOR	4		diverges alone (cone 4)
w44:213	2	OPERATOR	4		diverges alone (cone 4)
w44:219	0	OPERATOR	2		diverges alone (cone 2)
w44:222	0	GRAPHOPT	7	n7	needs siblings ['n7']
w44:223	2	OPERATOR	4		diverges alone (cone 4)
w44:225	0	GRAPHOPT	4	n7	needs siblings ['n7']
w44:23	0	OPERATOR	3		diverges alone (cone 3)
w44:232	1	NOREPRO	2		full graph diverges=False
w44:24	0	OPERATOR	2		diverges alone (cone 2)
w44:251	0	OPERATOR	5		diverges alone (cone 5)
w44:252	0	OPERATOR	2		diverges alone (cone 2)
w44:255	1	OPERATOR	7		diverges alone (cone 7)
w44:256	0	OPERATOR	3		diverges alone (cone 3)
w44:265	0	OPERATOR	5		diverges alone (cone 5)
w44:266	1	NOREPRO	7		full graph diverges=False
w44:269	2	OPERATOR	5		diverges alone (cone 5)
w44:27	2	OPERATOR	7		diverges alone (cone 7)
w44:271	0	OPERATOR	3		diverges alone (cone 3)
w44:278	0	GRAPHOPT	5	n7	needs siblings ['n7']
w44:28	2	OPERATOR	7		diverges alone (cone 7)
w44:282	1	OPERATOR	2		diverges alone (cone 2)
w44:283	0	OPERATOR	4		diverges alone (cone 4)
w44:295	0	OPERATOR	2		diverges alone (cone 2)
w44:317	2	OPERATOR	6		diverges alone (cone 6)
w44:320	3	OPERATOR	2		diverges alone (cone 2)
w44:329	0	OPERATOR	4		diverges alone (cone 4)
w44:330	0	GRAPHOPT	11	n9,n10	needs siblings ['n9', 'n10']
w44:334	1	NOREPRO	6		full graph diverges=False
w44:339	3	OPERATOR	4		diverges alone (cone 4)
w44:345	3	OPERATOR	4		diverges alone (cone 4)
w44:347	0	OPERATOR	3		diverges alone (cone 3)
w44:350	0	OPERATOR	6		diverges alone (cone 6)
w44:354	2	OPERATOR	4		diverges alone (cone 4)
w44:359	3	OPERATOR	5		diverges alone (cone 5)
w44:369	0	OPERATOR	3		diverges alone (cone 3)
w44:374	1	OPERATOR	3		diverges alone (cone 3)
w44:377	0	OPERATOR	5		diverges alone (cone 5)
w44:382	1	OPERATOR	4		diverges alone (cone 4)
w44:384	0	OPERATOR	4		diverges alone (cone 4)
w44:39	0	OPERATOR	2		diverges alone (cone 2)
w44:391	2	OPERATOR	2		diverges alone (cone 2)
w44:403	1	OPERATOR	2		diverges alone (cone 2)
w44:407	3	NOREPRO	4		full graph diverges=False
w44:415	1	NOREPRO	4		full graph diverges=False
w44:416	2	NOREPRO	4		full graph diverges=False
w44:429	2	OPERATOR	8		diverges alone (cone 8)
w44:43	0	OPERATOR	4		diverges alone (cone 4)
w44:432	0	OPERATOR	3		diverges alone (cone 3)
w44:433	1	OPERATOR	7		diverges alone (cone 7)
w44:439	0	OPERATOR	5		diverges alone (cone 5)
w44:443	0	OPERATOR	3		diverges alone (cone 3)
w44:445	2	OPERATOR	4		diverges alone (cone 4)
w44:446	0	GRAPHOPT	5	n6	needs siblings ['n6']
w44:447	0	OPERATOR	7		diverges alone (cone 7)
w44:449	3	OPERATOR	4		diverges alone (cone 4)
w44:452	1	OPERATOR	4		diverges alone (cone 4)
w44:462	1	OPERATOR	3		diverges alone (cone 3)
w44:468	0	GRAPHOPT	7	n9	needs siblings ['n9']
w44:487	2	OPERATOR	3		diverges alone (cone 3)
w44:495	1	OPERATOR	3		diverges alone (cone 3)
w44:50	0	OPERATOR	7		diverges alone (cone 7)
w44:508	2	NOREPRO	4		full graph diverges=False
w44:511	0	OPERATOR	7		diverges alone (cone 7)
w44:517	0	OPERATOR	4		diverges alone (cone 4)
w44:533	1	OPERATOR	5		diverges alone (cone 5)
w44:535	4	OPERATOR	4		diverges alone (cone 4)
w44:548	2	OPERATOR	5		diverges alone (cone 5)
w44:553	0	NOREPRO	3		full graph diverges=False
w44:557	3	OPERATOR	3		diverges alone (cone 3)
w44:560	0	GRAPHOPT	7	n6,n7	needs siblings ['n6', 'n7']
w44:561	0	OPERATOR	5		diverges alone (cone 5)
w44:568	0	GRAPHOPT	5	n7	needs siblings ['n7']
w44:570	0	GRAPHOPT	6	n5,n7	needs siblings ['n5', 'n7']
w44:577	0	OPERATOR	3		diverges alone (cone 3)
w44:579	0	OPERATOR	9		diverges alone (cone 9)
w44:582	3	OPERATOR	4		diverges alone (cone 4)
w44:610	0	OPERATOR	3		diverges alone (cone 3)
w44:612	0	OPERATOR	2		diverges alone (cone 2)
w44:614	1	GRAPHOPT	7	n6,n7	needs siblings ['n6', 'n7']
w44:626	1	NOREPRO	3		full graph diverges=False
w44:630	0	OPERATOR	2		diverges alone (cone 2)
w44:643	0	GRAPHOPT	3	n4	needs siblings ['n4']
w44:645	2	OPERATOR	10		diverges alone (cone 10)
w44:646	2	GRAPHOPT	7	n6	needs siblings ['n6']
w44:653	2	OPERATOR	4		diverges alone (cone 4)
w44:668	2	OPERATOR	4		diverges alone (cone 4)
w44:67	0	OPERATOR	2		diverges alone (cone 2)
w44:673	0	OPERATOR	3		diverges alone (cone 3)
w44:679	0	GRAPHOPT	5	n4	needs siblings ['n4']
w44:685	1	OPERATOR	4		diverges alone (cone 4)
w44:689	1	OPERATOR	5		diverges alone (cone 5)
w44:694	1	OPERATOR	5		diverges alone (cone 5)
w44:703	0	OPERATOR	4		diverges alone (cone 4)
w44:718	0	OPERATOR	4		diverges alone (cone 4)
w44:724	2	NOREPRO	4		full graph diverges=False
w44:73	2	OPERATOR	5		diverges alone (cone 5)
w44:731	0	OPERATOR	2		diverges alone (cone 2)
w44:735	0	OPERATOR	5		diverges alone (cone 5)
w44:736	2	OPERATOR	3		diverges alone (cone 3)
w44:737	0	OPERATOR	5		diverges alone (cone 5)
w44:739	3	NOREPRO	5		full graph diverges=False
w44:741	0	OPERATOR	6		diverges alone (cone 6)
w44:742	0	OPERATOR	3		diverges alone (cone 3)
w44:750	0	OPERATOR	3		diverges alone (cone 3)
w44:751	0	OPERATOR	3		diverges alone (cone 3)
w44:756	0	OPERATOR	5		diverges alone (cone 5)
w44:766	1	OPERATOR	4		diverges alone (cone 4)
w44:772	0	OPERATOR	7		diverges alone (cone 7)
w44:777	2	OPERATOR	3		diverges alone (cone 3)
w44:778	1	OPERATOR	5		diverges alone (cone 5)
w44:79	1	OPERATOR	9		diverges alone (cone 9)
w44:8	2	NOREPRO	5		full graph diverges=False
w44:84	1	NOREPRO	7		full graph diverges=False
w44:85	2	OPERATOR	6		diverges alone (cone 6)
w44:88	2	OPERATOR	6		diverges alone (cone 6)
w44:89	0	NOREPRO	4		full graph diverges=False
w44:98	2	OPERATOR	5		diverges alone (cone 5)
w45:104	0	OPERATOR	3		diverges alone (cone 3)
w45:111	1	OPERATOR	6		diverges alone (cone 6)
w45:119	0	OPERATOR	4		diverges alone (cone 4)
w45:122	0	GRAPHOPT	9	n8	needs siblings ['n8']
w45:124	0	GRAPHOPT	10	n8,n9	needs siblings ['n8', 'n9']
w45:129	0	GRAPHOPT	5	n5	needs siblings ['n5']
w45:134	0	OPERATOR	5		diverges alone (cone 5)
w45:136	0	GRAPHOPT	3	n4	needs siblings ['n4']
w45:139	0	OPERATOR	4		diverges alone (cone 4)
w45:14	0	OPERATOR	4		diverges alone (cone 4)
w45:141	1	OPERATOR	2		diverges alone (cone 2)
w45:143	1	OPERATOR	4		diverges alone (cone 4)
w45:145	0	OPERATOR	4		diverges alone (cone 4)
w45:160	2	OPERATOR	5		diverges alone (cone 5)
w45:169	0	OPERATOR	4		diverges alone (cone 4)
w45:170	0	OPERATOR	2		diverges alone (cone 2)
w45:171	0	OPERATOR	3		diverges alone (cone 3)
w45:176	0	OPERATOR	3		diverges alone (cone 3)
w45:180	3	OPERATOR	2		diverges alone (cone 2)
w45:186	4	OPERATOR	4		diverges alone (cone 4)
w45:189	2	OPERATOR	10		diverges alone (cone 10)
w45:19	1	OPERATOR	5		diverges alone (cone 5)
w45:201	0	GRAPHOPT	6	n6	needs siblings ['n6']
w45:204	1	GRAPHOPT	6	n2	needs siblings ['n2']
w45:207	2	OPERATOR	3		diverges alone (cone 3)
w45:219	0	NOREPRO	4		full graph diverges=False
w45:22	2	GRAPHOPT	7	n6	needs siblings ['n6']
w45:221	2	OPERATOR	5		diverges alone (cone 5)
w45:224	0	OPERATOR	8		diverges alone (cone 8)
w45:226	0	OPERATOR	7		diverges alone (cone 7)
w45:227	1	OPERATOR	5		diverges alone (cone 5)
w45:231	0	OPERATOR	5		diverges alone (cone 5)
w45:24	2	OPERATOR	4		diverges alone (cone 4)
w45:242	0	OPERATOR	2		diverges alone (cone 2)
w45:247	0	OPERATOR	5		diverges alone (cone 5)
w45:258	2	GRAPHOPT	5	n7	needs siblings ['n7']
w45:261	2	OPERATOR	3		diverges alone (cone 3)
w45:265	2	OPERATOR	3		diverges alone (cone 3)
w45:266	3	OPERATOR	2		diverges alone (cone 2)
w45:268	1	OPERATOR	6		diverges alone (cone 6)
w45:283	0	OPERATOR	2		diverges alone (cone 2)
w45:299	0	GRAPHOPT	5	n7	needs siblings ['n7']
w45:3	0	OPERATOR	4		diverges alone (cone 4)
w45:30	2	OPERATOR	6		diverges alone (cone 6)
w45:301	1	OPERATOR	4		diverges alone (cone 4)
w45:307	0	OPERATOR	5		diverges alone (cone 5)
w45:31	1	OPERATOR	4		diverges alone (cone 4)
w45:314	2	OPERATOR	5		diverges alone (cone 5)
w45:32	0	OPERATOR	2		diverges alone (cone 2)
w45:327	1	GRAPHOPT	6	n6	needs siblings ['n6']
w45:329	2	OPERATOR	8		diverges alone (cone 8)
w45:33	0	OPERATOR	2		diverges alone (cone 2)
w45:330	2	GRAPHOPT	6	n5	needs siblings ['n5']
w45:333	1	OPERATOR	3		diverges alone (cone 3)
w45:343	2	GRAPHOPT	7	n6	needs siblings ['n6']
w45:344	0	OPERATOR	3		diverges alone (cone 3)
w45:348	3	OPERATOR	5		diverges alone (cone 5)
w45:358	1	GRAPHOPT	5	n7	needs siblings ['n7']
w45:36	3	OPERATOR	3		diverges alone (cone 3)
w45:369	0	GRAPHOPT	5	n7	needs siblings ['n7']
w45:371	0	OPERATOR	2		diverges alone (cone 2)
w45:373	1	OPERATOR	3		diverges alone (cone 3)
w45:383	2	OPERATOR	5		diverges alone (cone 5)
w45:388	2	OPERATOR	5		diverges alone (cone 5)
w45:4	0	OPERATOR	5		diverges alone (cone 5)
w45:404	0	OPERATOR	2		diverges alone (cone 2)
w45:407	0	OPERATOR	5		diverges alone (cone 5)
w45:41	1	GRAPHOPT	8	n8	needs siblings ['n8']
w45:412	0	OPERATOR	5		diverges alone (cone 5)
w45:415	0	GRAPHOPT	8	n9	needs siblings ['n9']
w45:416	1	OPERATOR	3		diverges alone (cone 3)
w45:417	1	NOREPRO	4		full graph diverges=False
w45:418	1	OPERATOR	5		diverges alone (cone 5)
w45:42	1	OPERATOR	4		diverges alone (cone 4)
w45:422	0	GRAPHOPT	8	n4,n7	needs siblings ['n4', 'n7']
w45:435	0	GRAPHOPT	5	n7	needs siblings ['n7']
w45:437	2	OPERATOR	5		diverges alone (cone 5)
w45:443	1	OPERATOR	7		diverges alone (cone 7)
w45:447	1	GRAPHOPT	9	n9	needs siblings ['n9']
w45:454	0	OPERATOR	3		diverges alone (cone 3)
w45:459	1	OPERATOR	6		diverges alone (cone 6)
w45:466	0	GRAPHOPT	5	n6	needs siblings ['n6']
w45:472	2	OPERATOR	3		diverges alone (cone 3)
w45:474	2	NOREPRO	2		full graph diverges=False
w45:476	2	OPERATOR	3		diverges alone (cone 3)
w45:478	1	OPERATOR	5		diverges alone (cone 5)
w45:484	1	OPERATOR	3		diverges alone (cone 3)
w45:486	1	OPERATOR	3		diverges alone (cone 3)
w45:489	1	OPERATOR	7		diverges alone (cone 7)
w45:492	0	OPERATOR	6		diverges alone (cone 6)
w45:493	4	OPERATOR	5		diverges alone (cone 5)
w45:494	0	OPERATOR	4		diverges alone (cone 4)
w45:497	0	GRAPHOPT	6	n6	needs siblings ['n6']
w45:5	2	OPERATOR	7		diverges alone (cone 7)
w45:50	2	OPERATOR	4		diverges alone (cone 4)
w45:501	2	OPERATOR	4		diverges alone (cone 4)
w45:506	3	OPERATOR	5		diverges alone (cone 5)
w45:507	0	OPERATOR	3		diverges alone (cone 3)
w45:508	0	GRAPHOPT	5	n6	needs siblings ['n6']
w45:511	0	OPERATOR	5		diverges alone (cone 5)
w45:519	1	NOREPRO	3		full graph diverges=False
w45:52	0	OPERATOR	7		diverges alone (cone 7)
w45:522	0	GRAPHOPT	6	n5	needs siblings ['n5']
w45:528	2	OPERATOR	4		diverges alone (cone 4)
w45:531	0	OPERATOR	4		diverges alone (cone 4)
w45:533	2	OPERATOR	8		diverges alone (cone 8)
w45:536	0	OPERATOR	6		diverges alone (cone 6)
w45:539	5	GRAPHOPT	4	n7	needs siblings ['n7']
w45:542	0	GRAPHOPT	4	n6	needs siblings ['n6']
w45:543	3	OPERATOR	4		diverges alone (cone 4)
w45:544	1	OPERATOR	4		diverges alone (cone 4)
w45:552	0	GRAPHOPT	4	n4	needs siblings ['n4']
w45:555	1	OPERATOR	4		diverges alone (cone 4)
w45:557	0	OPERATOR	12		diverges alone (cone 12)
w45:558	0	GRAPHOPT	5	n5,n7	needs siblings ['n5', 'n7']
w45:561	4	OPERATOR	3		diverges alone (cone 3)
w45:564	1	GRAPHOPT	6	n6	needs siblings ['n6']
w45:566	0	NOREPRO	3		full graph diverges=False
w45:574	1	OPERATOR	6		diverges alone (cone 6)
w45:576	2	OPERATOR	5		diverges alone (cone 5)
w45:582	4	OPERATOR	4		diverges alone (cone 4)
w45:584	0	OPERATOR	2		diverges alone (cone 2)
w45:594	2	OPERATOR	10		diverges alone (cone 10)
w45:601	1	OPERATOR	5		diverges alone (cone 5)
w45:603	0	NOREPRO	4		full graph diverges=False
w45:611	0	GRAPHOPT	7	n7	needs siblings ['n7']
w45:617	0	OPERATOR	4		diverges alone (cone 4)
w45:619	2	OPERATOR	5		diverges alone (cone 5)
w45:620	2	GRAPHOPT	7	n6	needs siblings ['n6']
w45:624	0	OPERATOR	6		diverges alone (cone 6)
w45:625	0	OPERATOR	5		diverges alone (cone 5)
w45:63	2	OPERATOR	6		diverges alone (cone 6)
w45:635	2	OPERATOR	5		diverges alone (cone 5)
w45:637	0	OPERATOR	3		diverges alone (cone 3)
w45:64	0	GRAPHOPT	7	n5,n6	needs siblings ['n5', 'n6']
w45:644	0	OPERATOR	5		diverges alone (cone 5)
w45:65	1	GRAPHOPT	6	n10,n12	needs siblings ['n10', 'n12']
w45:656	0	OPERATOR	4		diverges alone (cone 4)
w45:667	0	OPERATOR	6		diverges alone (cone 6)
w45:67	1	OPERATOR	4		diverges alone (cone 4)
w45:681	1	OPERATOR	2		diverges alone (cone 2)
w45:69	4	OPERATOR	4		diverges alone (cone 4)
w45:691	4	OPERATOR	4		diverges alone (cone 4)
w45:702	1	OPERATOR	4		diverges alone (cone 4)
w45:716	2	NOREPRO	6		full graph diverges=False
w45:717	4	OPERATOR	4		diverges alone (cone 4)
w45:723	0	GRAPHOPT	5	n4	needs siblings ['n4']
w45:73	2	OPERATOR	3		diverges alone (cone 3)
w45:734	0	OPERATOR	3		diverges alone (cone 3)
w45:735	3	OPERATOR	3		diverges alone (cone 3)
w45:741	2	OPERATOR	5		diverges alone (cone 5)
w45:752	1	OPERATOR	4		diverges alone (cone 4)
w45:757	0	OPERATOR	3		diverges alone (cone 3)
w45:763	1	OPERATOR	2		diverges alone (cone 2)
w45:77	0	GRAPHOPT	7	n11	needs siblings ['n11']
w45:775	0	OPERATOR	2		diverges alone (cone 2)
w45:779	2	OPERATOR	3		diverges alone (cone 3)
w45:81	1	NOREPRO	3		full graph diverges=False
w45:87	0	GRAPHOPT	7	n7	needs siblings ['n7']
w45:98	3	OPERATOR	3		diverges alone (cone 3)
w46:1	2	OPERATOR	3		diverges alone (cone 3)
w46:104	0	OPERATOR	6		diverges alone (cone 6)
w46:108	0	OPERATOR	5		diverges alone (cone 5)
w46:11	0	OPERATOR	3		diverges alone (cone 3)
w46:112	2	OPERATOR	5		diverges alone (cone 5)
w46:117	0	OPERATOR	3		diverges alone (cone 3)
w46:125	0	OPERATOR	6		diverges alone (cone 6)
w46:126	1	OPERATOR	5		diverges alone (cone 5)
w46:127	2	OPERATOR	6		diverges alone (cone 6)
w46:128	1	OPERATOR	4		diverges alone (cone 4)
w46:131	1	OPERATOR	2		diverges alone (cone 2)
w46:132	1	OPERATOR	3		diverges alone (cone 3)
w46:134	0	OPERATOR	2		diverges alone (cone 2)
w46:136	3	OPERATOR	4		diverges alone (cone 4)
w46:140	1	OPERATOR	5		diverges alone (cone 5)
w46:141	0	OPERATOR	2		diverges alone (cone 2)
w46:153	0	OPERATOR	2		diverges alone (cone 2)
w46:154	1	OPERATOR	3		diverges alone (cone 3)
w46:157	0	OPERATOR	3		diverges alone (cone 3)
w46:16	2	NOREPRO	3		full graph diverges=False
w46:161	1	OPERATOR	3		diverges alone (cone 3)
w46:167	0	OPERATOR	3		diverges alone (cone 3)
w46:170	0	OPERATOR	4		diverges alone (cone 4)
w46:175	1	OPERATOR	5		diverges alone (cone 5)
w46:178	1	OPERATOR	4		diverges alone (cone 4)
w46:179	1	OPERATOR	5		diverges alone (cone 5)
w46:181	0	OPERATOR	3		diverges alone (cone 3)
w46:182	4	GRAPHOPT	6	n8	needs siblings ['n8']
w46:184	1	OPERATOR	7		diverges alone (cone 7)
w46:191	1	GRAPHOPT	6	n6	needs siblings ['n6']
w46:20	1	OPERATOR	2		diverges alone (cone 2)
w46:202	0	OPERATOR	6		diverges alone (cone 6)
w46:207	0	OPERATOR	5		diverges alone (cone 5)
w46:212	0	OPERATOR	4		diverges alone (cone 4)
w46:219	1	OPERATOR	3		diverges alone (cone 3)
w46:224	0	OPERATOR	2		diverges alone (cone 2)
w46:229	0	OPERATOR	2		diverges alone (cone 2)
w46:231	1	GRAPHOPT	7	n10	needs siblings ['n10']
w46:236	0	OPERATOR	3		diverges alone (cone 3)
w46:239	2	OPERATOR	4		diverges alone (cone 4)
w46:240	0	OPERATOR	3		diverges alone (cone 3)
w46:241	0	GRAPHOPT	4	n6	needs siblings ['n6']
w46:247	0	OPERATOR	5		diverges alone (cone 5)
w46:252	0	OPERATOR	2		diverges alone (cone 2)
w46:256	1	OPERATOR	2		diverges alone (cone 2)
w46:259	2	OPERATOR	6		diverges alone (cone 6)
w46:274	0	GRAPHOPT	5	n6	needs siblings ['n6']
w46:281	0	OPERATOR	4		diverges alone (cone 4)
w46:288	1	NOREPRO	4		full graph diverges=False
w46:289	1	OPERATOR	5		diverges alone (cone 5)
w46:29	4	NOREPRO	2		full graph diverges=False
w46:292	0	OPERATOR	3		diverges alone (cone 3)
w46:295	3	NOREPRO	4		full graph diverges=False
w46:298	1	GRAPHOPT	4	n7	needs siblings ['n7']
w46:314	2	GRAPHOPT	8	n11	needs siblings ['n11']
w46:328	3	OPERATOR	5		diverges alone (cone 5)
w46:331	2	OPERATOR	2		diverges alone (cone 2)
w46:333	4	OPERATOR	2		diverges alone (cone 2)
w46:337	2	NOREPRO	3		full graph diverges=False
w46:342	0	NOREPRO	3		full graph diverges=False
w46:345	0	OPERATOR	4		diverges alone (cone 4)
w46:35	1	OPERATOR	5		diverges alone (cone 5)
w46:354	1	OPERATOR	5		diverges alone (cone 5)
w46:36	0	OPERATOR	5		diverges alone (cone 5)
w46:385	0	GRAPHOPT	5	n5	needs siblings ['n5']
w46:386	0	OPERATOR	5		diverges alone (cone 5)
w46:389	1	OPERATOR	4		diverges alone (cone 4)
w46:391	3	GRAPHOPT	6	n6	needs siblings ['n6']
w46:395	0	NOREPRO	4		full graph diverges=False
w46:400	2	OPERATOR	5		diverges alone (cone 5)
w46:407	1	OPERATOR	3		diverges alone (cone 3)
w46:413	0	GRAPHOPT	5	n9	needs siblings ['n9']
w46:414	3	OPERATOR	2		diverges alone (cone 2)
w46:415	0	OPERATOR	2		diverges alone (cone 2)
w46:426	1	OPERATOR	4		diverges alone (cone 4)
w46:427	1	OPERATOR	5		diverges alone (cone 5)
w46:433	1	OPERATOR	5		diverges alone (cone 5)
w46:441	0	OPERATOR	3		diverges alone (cone 3)
w46:447	2	GRAPHOPT	8	n4	needs siblings ['n4']
w46:461	0	OPERATOR	3		diverges alone (cone 3)
w46:466	2	GRAPHOPT	6	n2,n7	needs siblings ['n2', 'n7']
w46:473	0	OPERATOR	4		diverges alone (cone 4)
w46:474	0	OPERATOR	5		diverges alone (cone 5)
w46:475	3	OPERATOR	5		diverges alone (cone 5)
w46:476	3	OPERATOR	4		diverges alone (cone 4)
w46:477	0	OPERATOR	3		diverges alone (cone 3)
