status	job	reason	graph
MISMATCH	w0:1823	out[0] non-finite mismatch (nan/inf positions differ)	n0*=cos.out(L0,·)
SKIP	w0:1858	qnn_runner rc=2: 	n0*=topk.values(L0,·,·,·,·,L1,L2)
MISMATCH	w0:1829	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mul.out(L0,L1,·)
MISMATCH	w0:1840	out[0] max|delta|=2.450e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_xor.Scalar_out(L0,·,·)
MISMATCH	w0:1839	out[0] non-finite mismatch (nan/inf positions differ)	n0*=maximum.out(L0,L1,·)
MISMATCH	w0:1841	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w0:1846	out[0] non-finite mismatch (nan/inf positions differ)	n0*=index_put(L0,·,L1,·)
MISMATCH	w0:1848	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w0:1852	out[0] non-finite mismatch (nan/inf positions differ)	n0*=index.Tensor_out(L0,·,·)
SKIP	w0:1896	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:1899	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w0:1873	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w0:1875	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=rsub.Scalar(L0,·,·)
SKIP	w0:1878	qnn_runner rc=2: 	n0*=reflection_pad2d(L0,·)
MISMATCH	w0:1887	out[0] non-finite mismatch (nan/inf positions differ)	n0*=remainder.Tensor_out(L0,L1,·)
SKIP	w0:1925	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
MISMATCH	w0:1891	out[0] max|delta|=1.310e+05 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
SKIP	w0:1927	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w0:1894	out[0] max|delta|=3.680e+04 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w0:19	qnn_runner rc=2: 	n0*=var.correction_out(L0,·,·,·,·)
MISMATCH	w0:1906	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sin.out(L0,·)
SKIP	w0:1961	qnn_runner rc=2: 	n0*=min.unary_out(L0,·)
SKIP	w0:1921	qnn_runner rc=2: 	n0*=reflection_pad2d.out(L0,·,·)
SKIP	w0:1974	qnn_runner rc=2: 	n0*=unfold_copy(L0,·,·,·)
SKIP	w0:1977	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
SKIP	w0:1934	qnn_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
MISMATCH	w0:1938	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
SKIP	w0:1987	qnn_runner rc=2: 	n0*=max.unary_out(L0,·)
SKIP	w0:1991	qnn_runner rc=2: 	n0*=pixel_shuffle(L0,·)
SKIP	w0:1995	qnn_runner rc=2: 	n0*=narrow_copy(L0,·,·,·)
MISMATCH	w0:1971	out[0] non-finite mismatch (nan/inf positions differ)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w0:1972	out[0] non-finite mismatch (nan/inf positions differ)	n0*=neg.out(L0,·)
MISMATCH	w0:1986	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
MISMATCH	w0:1988	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sqrt.out(L0,·)
MISMATCH	w0:2002	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
SKIP	w0:2042	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:2057	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mul.out(L0,L1,·)
SKIP	w0:2078	qnn_runner rc=2: 	n0*=diagonal_copy(L0,·,·,·)
SKIP	w0:208	qnn_runner rc=2: 	n0*=any.all_out(L0,·)
MISMATCH	w0:2068	out[0] max|delta|=2.520e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_xor.Scalar_out(L0,·,·)
SKIP	w0:2085	qnn_runner rc=2: 	n0*=narrow_copy(L0,·,·,·)
MISMATCH	w0:2069	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w0:2071	qnn_runner rc=2: 	n0*=var.correction_out(L0,·,·,·,·)
MISMATCH	w0:2073	out[0] non-finite mismatch (nan/inf positions differ)	n0*=abs.out(L0,·)
MISMATCH	w0:2074	out[0] non-finite mismatch (nan/inf positions differ)	n0*=index_put(L0,·,L1,·)
MISMATCH	w0:2076	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w0:2088	qnn_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w0:2093	out[0] non-finite mismatch (nan/inf positions differ)	n0*=fmod.Scalar_out(L0,·,·)
MISMATCH	w0:2096	out[0] max|delta|=2.540e+02 (rtol=0.01 atol=0.001)	n0*=bitwise_or.Scalar_out(L0,·,·)
SKIP	w0:2116	qnn_runner rc=2: 	n0*=fmod.Scalar(L0,·)
CRASH	w0:2089	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 2585939 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=stack(·,·)
MISMATCH	w0:2101	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w0:2103	out[0] max|delta|=8.148e+00 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
SKIP	w0:2127	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w0:2139	qnn_runner rc=2: 	n0*=pixel_shuffle(L0,·)
SKIP	w0:2150	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w0:2153	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w0:2155	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w0:2115	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Tensor_out(L0,L1,·)
