op	job_id	status	reason
max_pool2d_with_indices_backward.grad_input	w123:765	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w124:36	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w125:420	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w125:651	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w126:669	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w127:104	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w127:335	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w127:566	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w12:346	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w13:278	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w13:47	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w13:740	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w14:576	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w15:184	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w15:415	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w15:646	SKIP	client RuntimeError: method->execute() failed with error 0x1 | /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [0,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [3,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [9,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [10,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [11,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [12,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [13,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [16,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [19,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [25,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [26,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [27,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [28,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. /tmp/torchinductor_jwen929/ns/cns372bsgbkwp262uzpphv42mgwefhjpievk2amazotqju6r7omr.py:27: unknown: block: [0,0,0], thread: [29,0,0] Assertion `index out of bounds: 0 <= tmp0 < 16` failed. [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000000, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000a00, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000600, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000200, device -1) Error: CUDA driver error: device-side assert triggered [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000800, device -1) [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1
max_pool2d_with_indices_backward.grad_input	w16:236	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w16:5	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w16:698	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w17:116	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w17:347	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w17:578	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w18:44	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w18:506	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w19:407	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w19:638	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w1:262	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w1:493	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w1:724	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w20:23	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w20:254	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w20:485	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w21:258	SKIP	client RuntimeError: method->execute() failed with error 0x1 | /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [1,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [3,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [5,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [7,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [8,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [11,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [17,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [19,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [21,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [23,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [24,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. /tmp/torchinductor_jwen929/sl/cslgvlzxzrp7a5zzfsoggmna3awgcfqqk5enqtmld27dvpbhigt3.py:26: unknown: block: [0,0,0], thread: [27,0,0] Assertion `index out of bounds: 0 <= tmp0 < 8` failed. [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000000, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000a00, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000600, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000200, device -1) Error: CUDA driver error: device-side assert triggered [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000800, device -1) [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1
max_pool2d_with_indices_backward.grad_input	w21:27	SKIP	client RuntimeError: method->execute() failed with error 0x1 | /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [0,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [1,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [4,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [5,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [8,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [9,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [12,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [13,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [16,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [17,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [20,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [21,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [24,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [25,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [28,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. /tmp/torchinductor_jwen929/qq/cqqyaobvqdnlf2thd2zo5nnbktovtwh3uh7cufb3qo67g4iaivj7.py:27: unknown: block: [0,0,0], thread: [29,0,0] Assertion `index out of bounds: 0 <= tmp0 < 4` failed. [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000000, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000a00, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000600, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000200, device -1) Error: CUDA driver error: device-side assert triggered [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000800, device -1) [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1
max_pool2d_with_indices_backward.grad_input	w23:168	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w23:399	SKIP	client RuntimeError: method->execute() failed with error 0x1 | /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [0,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [1,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [4,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [5,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [8,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [9,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [12,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [13,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [16,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [17,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [20,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [21,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [24,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [25,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [28,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/ka/cka4ppxar4zjl6yjmctduecwvmutc2aoapljh4lcgwfqzjdxutah.py:26: unknown: block: [0,0,0], thread: [29,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000000, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000a00, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000600, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000200, device -1) Error: CUDA driver error: device-side assert triggered [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000800, device -1) [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1
max_pool2d_with_indices_backward.grad_input	w23:630	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w25:305	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w25:536	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w25:74	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w25:767	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w26:317	SKIP	client RuntimeError: method->execute() failed with error 0x1 | /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [0,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [2,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [4,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [6,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [8,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [10,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [12,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [14,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [16,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [18,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [20,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [22,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [24,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [26,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [28,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. /tmp/torchinductor_jwen929/rh/crhulyp5z2wobcgxdqjfdtpbqx7r62yki5nuyhvl7o2x5zkq7teo.py:26: unknown: block: [0,0,0], thread: [30,0,0] Assertion `index out of bounds: 0 <= tmp0 < 3` failed. [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000000, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000a00, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000600, device -1) [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000200, device -1) Error: CUDA driver error: device-side assert triggered [cuda_allocator.cpp:231] cudaFreeAsync failed: device-side assert triggered (ptr=0x320000800, device -1) [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1
max_pool2d_with_indices_backward.grad_input	w26:779	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w26:86	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w27:579	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w28:548	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w28:86	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w29:522	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w29:60	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w29:753	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w2:103	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w2:565	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w30:311	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w30:542	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w30:773	CRASH	executor died (native abort)
max_pool2d_with_indices_backward.grad_input	w31:130	CRASH	executor died (native abort)
