job_id	out_idx	verdict	cone_size	required_siblings	detail
w0:117	0	OPERATOR	3		diverges alone (cone 3)
w0:14	1	OPERATOR	5		diverges alone (cone 5)
w0:147	0	OPERATOR	4		diverges alone (cone 4)
w0:15	3	OPERATOR	2		diverges alone (cone 2)
w0:160	0	GRAPHOPT	4	n7	needs siblings ['n7']
w0:176	1	OPERATOR	6		diverges alone (cone 6)
w0:181	0	OPERATOR	3		diverges alone (cone 3)
w0:196	2	OPERATOR	2		diverges alone (cone 2)
w0:206	0	OPERATOR	3		diverges alone (cone 3)
w0:207	0	GRAPHOPT	12	n8,n10,n11	needs siblings ['n8', 'n10', 'n11']
w0:215	0	OPERATOR	5		diverges alone (cone 5)
w0:22	1	OPERATOR	3		diverges alone (cone 3)
w0:235	0	OPERATOR	3		diverges alone (cone 3)
w0:243	1	OPERATOR	8		diverges alone (cone 8)
w0:245	0	OPERATOR	6		diverges alone (cone 6)
w0:259	0	OPERATOR	4		diverges alone (cone 4)
w0:278	1	OPERATOR	3		diverges alone (cone 3)
w0:282	3	GRAPHOPT	5	n5	needs siblings ['n5']
w0:293	2	OPERATOR	10		diverges alone (cone 10)
w0:305	4	NOREPRO	4		full graph diverges=False
w0:318	4	OPERATOR	5		diverges alone (cone 5)
w0:33	1	GRAPHOPT	4	n5	needs siblings ['n5']
w0:35	1	OPERATOR	5		diverges alone (cone 5)
w0:357	0	GRAPHOPT	7	n7	needs siblings ['n7']
w0:361	0	GRAPHOPT	6	n4,n7	needs siblings ['n4', 'n7']
w0:379	0	OPERATOR	2		diverges alone (cone 2)
w0:402	1	GRAPHOPT	8	n5	needs siblings ['n5']
w0:418	2	GRAPHOPT	11	n7	needs siblings ['n7']
w0:451	1	GRAPHOPT	9	n7	needs siblings ['n7']
w0:465	1	OPERATOR	4		diverges alone (cone 4)
w0:478	2	GRAPHOPT	7	n9	needs siblings ['n9']
w0:498	0	OPERATOR	3		diverges alone (cone 3)
w0:5	0	OPERATOR	5		diverges alone (cone 5)
w0:505	1	OPERATOR	4		diverges alone (cone 4)
w0:509	0	OPERATOR	5		diverges alone (cone 5)
w0:516	0	OPERATOR	3		diverges alone (cone 3)
w0:519	3	NOREPRO	6		full graph diverges=False
w0:532	3	OPERATOR	6		diverges alone (cone 6)
w0:533	0	OPERATOR	2		diverges alone (cone 2)
w0:54	2	OPERATOR	5		diverges alone (cone 5)
w0:547	2	OPERATOR	3		diverges alone (cone 3)
w0:561	0	OPERATOR	9		diverges alone (cone 9)
w0:570	1	OPERATOR	4		diverges alone (cone 4)
w0:573	0	OPERATOR	4		diverges alone (cone 4)
w0:6	1	OPERATOR	3		diverges alone (cone 3)
w0:618	0	OPERATOR	6		diverges alone (cone 6)
w0:62	3	OPERATOR	3		diverges alone (cone 3)
w0:630	0	OPERATOR	2		diverges alone (cone 2)
w0:641	0	OPERATOR	3		diverges alone (cone 3)
w0:644	2	OPERATOR	4		diverges alone (cone 4)
w0:649	1	OPERATOR	3		diverges alone (cone 3)
w0:67	3	OPERATOR	4		diverges alone (cone 4)
w0:677	2	OPERATOR	7		diverges alone (cone 7)
w0:68	2	NOREPRO	4		full graph diverges=False
w0:680	1	OPERATOR	4		diverges alone (cone 4)
w0:684	0	OPERATOR	3		diverges alone (cone 3)
w0:7	0	OPERATOR	12		diverges alone (cone 12)
w0:70	0	OPERATOR	2		diverges alone (cone 2)
w0:705	0	OPERATOR	2		diverges alone (cone 2)
w0:706	0	OPERATOR	4		diverges alone (cone 4)
w0:732	0	OPERATOR	2		diverges alone (cone 2)
w0:740	0	OPERATOR	4		diverges alone (cone 4)
w0:750	0	OPERATOR	2		diverges alone (cone 2)
w0:751	1	OPERATOR	5		diverges alone (cone 5)
w0:758	1	GRAPHOPT	10	n5,n11	needs siblings ['n5', 'n11']
w0:77	1	OPERATOR	4		diverges alone (cone 4)
w0:775	0	OPERATOR	4		diverges alone (cone 4)
w0:781	4	GRAPHOPT	4	n6	needs siblings ['n6']
w0:86	1	OPERATOR	5		diverges alone (cone 5)
w0:91	4	OPERATOR	3		diverges alone (cone 3)
w0:97	2	OPERATOR	3		diverges alone (cone 3)
w100:101	0	OPERATOR	3		diverges alone (cone 3)
w100:110	0	OPERATOR	2		diverges alone (cone 2)
w100:115	0	NOREPRO	5		full graph diverges=False
w100:127	2	GRAPHOPT	8	n6	needs siblings ['n6']
w100:131	0	OPERATOR	6		diverges alone (cone 6)
w100:135	0	GRAPHOPT	5	n7	needs siblings ['n7']
w100:163	1	OPERATOR	2		diverges alone (cone 2)
w100:166	3	OPERATOR	4		diverges alone (cone 4)
w100:172	0	OPERATOR	2		diverges alone (cone 2)
w100:177	2	OPERATOR	5		diverges alone (cone 5)
w100:186	0	OPERATOR	2		diverges alone (cone 2)
w100:19	2	OPERATOR	6		diverges alone (cone 6)
w100:209	4	GRAPHOPT	4	n6	needs siblings ['n6']
w100:213	1	NOREPRO	4		full graph diverges=False
w100:25	3	OPERATOR	4		diverges alone (cone 4)
w100:258	0	OPERATOR	3		diverges alone (cone 3)
w100:260	1	OPERATOR	3		diverges alone (cone 3)
w100:261	3	OPERATOR	3		diverges alone (cone 3)
w100:267	0	GRAPHOPT	6	n6	needs siblings ['n6']
w100:292	0	GRAPHOPT	5	n7	needs siblings ['n7']
w100:30	0	NOREPRO	4		full graph diverges=False
w100:319	3	OPERATOR	4		diverges alone (cone 4)
w100:320	3	OPERATOR	7		diverges alone (cone 7)
w100:326	1	OPERATOR	2		diverges alone (cone 2)
w100:329	0	OPERATOR	6		diverges alone (cone 6)
w100:33	1	OPERATOR	5		diverges alone (cone 5)
w100:331	1	OPERATOR	4		diverges alone (cone 4)
w100:336	1	OPERATOR	2		diverges alone (cone 2)
w100:34	0	GRAPHOPT	5	n7	needs siblings ['n7']
w100:341	0	OPERATOR	2		diverges alone (cone 2)
w100:358	0	OPERATOR	3		diverges alone (cone 3)
w100:383	3	OPERATOR	3		diverges alone (cone 3)
w100:386	0	OPERATOR	3		diverges alone (cone 3)
w100:400	1	OPERATOR	5		diverges alone (cone 5)
w100:403	0	OPERATOR	2		diverges alone (cone 2)
w100:430	0	GRAPHOPT	5	n5	needs siblings ['n5']
w100:432	4	OPERATOR	3		diverges alone (cone 3)
w100:458	2	NOREPRO	5		full graph diverges=False
w100:464	2	OPERATOR	3		diverges alone (cone 3)
w100:467	0	OPERATOR	2		diverges alone (cone 2)
w100:477	1	OPERATOR	3		diverges alone (cone 3)
w100:487	0	GRAPHOPT	12	n12	needs siblings ['n12']
w100:488	2	NOREPRO	4		full graph diverges=False
w100:505	1	OPERATOR	5		diverges alone (cone 5)
w100:506	3	NOREPRO	4		full graph diverges=False
w100:521	0	OPERATOR	3		diverges alone (cone 3)
w100:522	0	OPERATOR	3		diverges alone (cone 3)
w100:542	0	GRAPHOPT	5	n4,n7	needs siblings ['n4', 'n7']
w100:57	3	OPERATOR	4		diverges alone (cone 4)
w100:585	2	OPERATOR	3		diverges alone (cone 3)
w100:586	0	OPERATOR	5		diverges alone (cone 5)
w100:594	4	OPERATOR	4		diverges alone (cone 4)
w100:608	0	OPERATOR	5		diverges alone (cone 5)
w100:61	0	OPERATOR	5		diverges alone (cone 5)
w100:617	1	OPERATOR	5		diverges alone (cone 5)
w100:62	3	OPERATOR	3		diverges alone (cone 3)
w100:620	0	OPERATOR	2		diverges alone (cone 2)
w100:639	3	OPERATOR	7		diverges alone (cone 7)
w100:644	2	GRAPHOPT	5	n1	needs siblings ['n1']
w100:65	0	OPERATOR	3		diverges alone (cone 3)
w100:655	0	OPERATOR	3		diverges alone (cone 3)
w100:688	2	OPERATOR	5		diverges alone (cone 5)
w100:689	1	OPERATOR	9		diverges alone (cone 9)
w100:700	0	OPERATOR	4		diverges alone (cone 4)
w100:719	0	OPERATOR	5		diverges alone (cone 5)
w100:72	0	OPERATOR	4		diverges alone (cone 4)
w100:731	1	OPERATOR	11		diverges alone (cone 11)
w100:743	2	OPERATOR	4		diverges alone (cone 4)
w100:749	1	OPERATOR	6		diverges alone (cone 6)
w100:757	0	OPERATOR	3		diverges alone (cone 3)
w100:767	0	OPERATOR	3		diverges alone (cone 3)
w100:771	1	OPERATOR	6		diverges alone (cone 6)
w100:776	0	OPERATOR	3		diverges alone (cone 3)
w100:778	2	OPERATOR	3		diverges alone (cone 3)
w100:88	0	OPERATOR	5		diverges alone (cone 5)
w100:95	2	GRAPHOPT	5	n3	needs siblings ['n3']
w101:1022	0	OPERATOR	2		diverges alone (cone 2)
w101:1034	2	GRAPHOPT	4	n7	needs siblings ['n7']
w101:1035	2	OPERATOR	3		diverges alone (cone 3)
w101:1047	3	OPERATOR	3		diverges alone (cone 3)
w101:1057	4	OPERATOR	3		diverges alone (cone 3)
w101:1068	2	OPERATOR	7		diverges alone (cone 7)
w101:1069	1	OPERATOR	2		diverges alone (cone 2)
w101:107	2	OPERATOR	4		diverges alone (cone 4)
w101:1080	3	OPERATOR	4		diverges alone (cone 4)
w101:1088	3	GRAPHOPT	8	n8	needs siblings ['n8']
w101:1091	4	OPERATOR	4		diverges alone (cone 4)
w101:1099	1	OPERATOR	4		diverges alone (cone 4)
w101:11	1	OPERATOR	7		diverges alone (cone 7)
w101:1109	3	OPERATOR	6		diverges alone (cone 6)
w101:113	1	OPERATOR	3		diverges alone (cone 3)
w101:1132	1	OPERATOR	4		diverges alone (cone 4)
w101:144	1	OPERATOR	5		diverges alone (cone 5)
w101:156	3	OPERATOR	4		diverges alone (cone 4)
w101:183	0	OPERATOR	2		diverges alone (cone 2)
w101:202	0	GRAPHOPT	5	n7	needs siblings ['n7']
w101:211	3	OPERATOR	4		diverges alone (cone 4)
w101:215	0	OPERATOR	4		diverges alone (cone 4)
w101:24	0	OPERATOR	2		diverges alone (cone 2)
w101:255	1	OPERATOR	2		diverges alone (cone 2)
w101:263	2	OPERATOR	3		diverges alone (cone 3)
w101:281	1	NOREPRO	5		full graph diverges=False
w101:283	1	OPERATOR	4		diverges alone (cone 4)
w101:292	0	OPERATOR	2		diverges alone (cone 2)
w101:297	4	OPERATOR	3		diverges alone (cone 3)
w101:309	3	OPERATOR	4		diverges alone (cone 4)
w101:323	0	OPERATOR	2		diverges alone (cone 2)
w101:325	0	OPERATOR	2		diverges alone (cone 2)
w101:331	0	OPERATOR	2		diverges alone (cone 2)
w101:335	3	NOREPRO	3		full graph diverges=False
w101:346	0	OPERATOR	6		diverges alone (cone 6)
w101:354	0	OPERATOR	8		diverges alone (cone 8)
w101:356	0	OPERATOR	2		diverges alone (cone 2)
w101:371	0	OPERATOR	4		diverges alone (cone 4)
w101:383	2	OPERATOR	3		diverges alone (cone 3)
w101:389	0	OPERATOR	3		diverges alone (cone 3)
w101:400	1	OPERATOR	3		diverges alone (cone 3)
w101:410	2	OPERATOR	4		diverges alone (cone 4)
w101:412	0	OPERATOR	4		diverges alone (cone 4)
w101:415	3	OPERATOR	3		diverges alone (cone 3)
w101:417	2	OPERATOR	7		diverges alone (cone 7)
w101:420	0	OPERATOR	3		diverges alone (cone 3)
w101:423	1	GRAPHOPT	9	n4	needs siblings ['n4']
w101:425	0	NOREPRO	4		full graph diverges=False
w101:439	0	OPERATOR	5		diverges alone (cone 5)
w101:440	1	OPERATOR	4		diverges alone (cone 4)
w101:463	0	OPERATOR	7		diverges alone (cone 7)
w101:474	3	OPERATOR	6		diverges alone (cone 6)
w101:502	3	OPERATOR	4		diverges alone (cone 4)
w101:510	1	OPERATOR	3		diverges alone (cone 3)
w101:514	3	OPERATOR	4		diverges alone (cone 4)
w101:517	0	NOREPRO	5		full graph diverges=False
w101:52	2	OPERATOR	5		diverges alone (cone 5)
w101:522	1	OPERATOR	5		diverges alone (cone 5)
w101:525	0	OPERATOR	2		diverges alone (cone 2)
w101:535	0	OPERATOR	3		diverges alone (cone 3)
w101:54	3	OPERATOR	4		diverges alone (cone 4)
w101:552	0	OPERATOR	3		diverges alone (cone 3)
w101:555	2	OPERATOR	4		diverges alone (cone 4)
w101:56	1	OPERATOR	4		diverges alone (cone 4)
w101:566	0	OPERATOR	2		diverges alone (cone 2)
w101:568	0	OPERATOR	3		diverges alone (cone 3)
w101:587	2	OPERATOR	3		diverges alone (cone 3)
w101:590	0	OPERATOR	3		diverges alone (cone 3)
w101:606	0	OPERATOR	3		diverges alone (cone 3)
w101:608	0	OPERATOR	2		diverges alone (cone 2)
w101:613	0	OPERATOR	3		diverges alone (cone 3)
w101:619	2	OPERATOR	3		diverges alone (cone 3)
w101:626	0	OPERATOR	3		diverges alone (cone 3)
w101:64	0	OPERATOR	3		diverges alone (cone 3)
w101:643	1	OPERATOR	4		diverges alone (cone 4)
w101:645	3	OPERATOR	4		diverges alone (cone 4)
w101:650	2	OPERATOR	3		diverges alone (cone 3)
w101:656	1	NOREPRO	3		full graph diverges=False
w101:659	3	OPERATOR	3		diverges alone (cone 3)
w101:691	0	OPERATOR	3		diverges alone (cone 3)
w101:705	2	OPERATOR	2		diverges alone (cone 2)
w101:710	2	NOREPRO	5		full graph diverges=False
w101:730	0	OPERATOR	5		diverges alone (cone 5)
w101:738	3	OPERATOR	6		diverges alone (cone 6)
w101:739	2	OPERATOR	5		diverges alone (cone 5)
w101:749	1	OPERATOR	7		diverges alone (cone 7)
w101:750	1	OPERATOR	6		diverges alone (cone 6)
w101:753	1	OPERATOR	4		diverges alone (cone 4)
w101:779	0	GRAPHOPT	6	n5	needs siblings ['n5']
w101:781	3	OPERATOR	4		diverges alone (cone 4)
w101:80	1	NOREPRO	4		full graph diverges=False
w101:803	0	GRAPHOPT	4	n7	needs siblings ['n7']
w101:838	0	OPERATOR	6		diverges alone (cone 6)
w101:84	1	OPERATOR	4		diverges alone (cone 4)
w101:840	0	OPERATOR	6		diverges alone (cone 6)
w101:854	0	OPERATOR	3		diverges alone (cone 3)
w101:862	0	OPERATOR	3		diverges alone (cone 3)
w101:87	1	OPERATOR	9		diverges alone (cone 9)
w101:871	0	OPERATOR	2		diverges alone (cone 2)
w101:880	1	OPERATOR	4		diverges alone (cone 4)
w101:906	1	NOREPRO	13		full graph diverges=False
w101:907	3	NOREPRO	7		full graph diverges=False
w101:911	1	OPERATOR	5		diverges alone (cone 5)
w101:928	0	OPERATOR	6		diverges alone (cone 6)
w101:933	0	OPERATOR	5		diverges alone (cone 5)
w101:936	2	OPERATOR	4		diverges alone (cone 4)
w101:938	0	OPERATOR	4		diverges alone (cone 4)
w101:96	0	OPERATOR	2		diverges alone (cone 2)
w101:965	0	OPERATOR	5		diverges alone (cone 5)
w101:970	0	OPERATOR	3		diverges alone (cone 3)
w101:978	0	OPERATOR	4		diverges alone (cone 4)
w101:98	0	OPERATOR	3		diverges alone (cone 3)
w101:981	0	OPERATOR	2		diverges alone (cone 2)
w101:982	0	GRAPHOPT	4	n4	needs siblings ['n4']
w101:997	1	OPERATOR	5		diverges alone (cone 5)
w102:108	1	OPERATOR	5		diverges alone (cone 5)
w102:120	1	OPERATOR	2		diverges alone (cone 2)
w102:123	0	OPERATOR	4		diverges alone (cone 4)
w102:144	0	OPERATOR	6		diverges alone (cone 6)
w102:16	1	GRAPHOPT	7	n6,n7	needs siblings ['n6', 'n7']
w102:174	0	OPERATOR	13		diverges alone (cone 13)
w102:186	0	OPERATOR	5		diverges alone (cone 5)
w102:20	2	OPERATOR	9		diverges alone (cone 9)
w102:213	0	OPERATOR	9		diverges alone (cone 9)
w102:216	0	OPERATOR	4		diverges alone (cone 4)
w102:249	0	NOREPRO	5		full graph diverges=False
w102:270	0	OPERATOR	2		diverges alone (cone 2)
w102:275	0	OPERATOR	2		diverges alone (cone 2)
w102:284	1	OPERATOR	3		diverges alone (cone 3)
w102:288	0	NOREPRO	5		full graph diverges=False
w102:3	1	OPERATOR	2		diverges alone (cone 2)
w102:300	1	OPERATOR	4		diverges alone (cone 4)
w102:307	3	OPERATOR	3		diverges alone (cone 3)
w102:315	2	OPERATOR	6		diverges alone (cone 6)
w102:318	2	OPERATOR	4		diverges alone (cone 4)
w102:341	2	OPERATOR	6		diverges alone (cone 6)
w102:358	2	GRAPHOPT	6	n3	needs siblings ['n3']
w102:369	2	OPERATOR	8		diverges alone (cone 8)
w102:423	1	OPERATOR	3		diverges alone (cone 3)
w102:429	1	OPERATOR	3		diverges alone (cone 3)
w102:436	3	OPERATOR	4		diverges alone (cone 4)
w102:441	2	OPERATOR	3		diverges alone (cone 3)
w102:443	1	OPERATOR	3		diverges alone (cone 3)
w102:458	0	OPERATOR	2		diverges alone (cone 2)
w102:459	0	OPERATOR	2		diverges alone (cone 2)
w102:47	0	OPERATOR	2		diverges alone (cone 2)
w102:484	2	OPERATOR	4		diverges alone (cone 4)
w102:486	0	GRAPHOPT	5	n6	needs siblings ['n6']
w102:498	3	OPERATOR	5		diverges alone (cone 5)
w102:507	0	OPERATOR	2		diverges alone (cone 2)
w102:518	0	OPERATOR	5		diverges alone (cone 5)
w102:523	1	OPERATOR	8		diverges alone (cone 8)
w102:525	3	OPERATOR	7		diverges alone (cone 7)
w102:528	2	NOREPRO	6		full graph diverges=False
w102:533	2	GRAPHOPT	5	n5	needs siblings ['n5']
w102:535	0	OPERATOR	2		diverges alone (cone 2)
w102:541	3	OPERATOR	4		diverges alone (cone 4)
w102:549	0	OPERATOR	3		diverges alone (cone 3)
w102:557	2	NOREPRO	6		full graph diverges=False
w102:558	4	NOREPRO	7		full graph diverges=False
w102:559	0	OPERATOR	2		diverges alone (cone 2)
w102:56	1	GRAPHOPT	6	n6	needs siblings ['n6']
w102:560	0	GRAPHOPT	7	n5,n9	needs siblings ['n5', 'n9']
w102:566	1	GRAPHOPT	5	n2,n7	needs siblings ['n2', 'n7']
w102:57	0	OPERATOR	5		diverges alone (cone 5)
w102:581	3	NOREPRO	5		full graph diverges=False
w102:602	3	OPERATOR	4		diverges alone (cone 4)
w102:610	0	OPERATOR	7		diverges alone (cone 7)
w102:611	0	GRAPHOPT	6	n5	needs siblings ['n5']
w102:620	4	OPERATOR	3		diverges alone (cone 3)
w102:621	1	OPERATOR	2		diverges alone (cone 2)
w102:629	2	OPERATOR	5		diverges alone (cone 5)
w102:630	3	OPERATOR	4		diverges alone (cone 4)
w102:632	0	OPERATOR	2		diverges alone (cone 2)
w102:643	3	OPERATOR	3		diverges alone (cone 3)
w102:647	0	OPERATOR	4		diverges alone (cone 4)
w102:654	0	OPERATOR	2		diverges alone (cone 2)
w102:655	1	OPERATOR	5		diverges alone (cone 5)
w102:658	0	OPERATOR	4		diverges alone (cone 4)
w102:677	2	OPERATOR	2		diverges alone (cone 2)
w102:716	0	NOREPRO	3		full graph diverges=False
w102:718	0	OPERATOR	2		diverges alone (cone 2)
w102:762	0	GRAPHOPT	7	n6,n7	needs siblings ['n6', 'n7']
w102:763	3	OPERATOR	3		diverges alone (cone 3)
w102:765	0	OPERATOR	3		diverges alone (cone 3)
w102:769	3	OPERATOR	3		diverges alone (cone 3)
w102:77	0	OPERATOR	3		diverges alone (cone 3)
w102:775	1	OPERATOR	3		diverges alone (cone 3)
w102:8	3	GRAPHOPT	7	n2,n6	needs siblings ['n2', 'n6']
w102:91	3	OPERATOR	5		diverges alone (cone 5)
w102:93	0	OPERATOR	2		diverges alone (cone 2)
w102:99	4	GRAPHOPT	4	n5	needs siblings ['n5']
w103:103	2	OPERATOR	3		diverges alone (cone 3)
w103:113	0	GRAPHOPT	6	n6	needs siblings ['n6']
w103:123	2	NOREPRO	3		full graph diverges=False
w103:125	0	OPERATOR	6		diverges alone (cone 6)
w103:135	2	OPERATOR	2		diverges alone (cone 2)
w103:136	0	OPERATOR	3		diverges alone (cone 3)
w103:163	3	GRAPHOPT	5	n6	needs siblings ['n6']
w103:17	0	GRAPHOPT	4	n6	needs siblings ['n6']
w103:193	0	GRAPHOPT	9	n9	needs siblings ['n9']
w103:219	0	NOREPRO	3		full graph diverges=False
w103:220	2	OPERATOR	3		diverges alone (cone 3)
w103:222	3	OPERATOR	2		diverges alone (cone 2)
w103:230	3	OPERATOR	2		diverges alone (cone 2)
w103:234	0	OPERATOR	4		diverges alone (cone 4)
w103:243	3	OPERATOR	4		diverges alone (cone 4)
w103:246	0	GRAPHOPT	6	n8	needs siblings ['n8']
w103:257	5	OPERATOR	5		diverges alone (cone 5)
w103:290	1	OPERATOR	3		diverges alone (cone 3)
w103:296	2	GRAPHOPT	5	n7	needs siblings ['n7']
w103:298	0	GRAPHOPT	6	n7	needs siblings ['n7']
w103:308	1	OPERATOR	3		diverges alone (cone 3)
w103:321	3	GRAPHOPT	11	n10	needs siblings ['n10']
w103:323	2	OPERATOR	3		diverges alone (cone 3)
w103:324	2	OPERATOR	8		diverges alone (cone 8)
w103:333	3	GRAPHOPT	5	n7	needs siblings ['n7']
w103:341	0	OPERATOR	4		diverges alone (cone 4)
w103:357	0	OPERATOR	4		diverges alone (cone 4)
w103:361	0	OPERATOR	2		diverges alone (cone 2)
w103:363	0	OPERATOR	2		diverges alone (cone 2)
w103:369	1	OPERATOR	4		diverges alone (cone 4)
w103:396	0	OPERATOR	7		diverges alone (cone 7)
w103:432	0	OPERATOR	4		diverges alone (cone 4)
w103:441	1	OPERATOR	3		diverges alone (cone 3)
w103:469	3	OPERATOR	4		diverges alone (cone 4)
w103:473	1	OPERATOR	3		diverges alone (cone 3)
w103:502	0	OPERATOR	2		diverges alone (cone 2)
w103:507	2	OPERATOR	3		diverges alone (cone 3)
w103:513	1	OPERATOR	3		diverges alone (cone 3)
w103:526	1	OPERATOR	3		diverges alone (cone 3)
w103:544	1	OPERATOR	2		diverges alone (cone 2)
w103:547	1	GRAPHOPT	7	n8	needs siblings ['n8']
w103:549	0	OPERATOR	4		diverges alone (cone 4)
w103:563	0	OPERATOR	3		diverges alone (cone 3)
w103:582	2	OPERATOR	11		diverges alone (cone 11)
w103:590	3	OPERATOR	3		diverges alone (cone 3)
w103:591	0	OPERATOR	2		diverges alone (cone 2)
w103:596	1	OPERATOR	6		diverges alone (cone 6)
w103:617	1	OPERATOR	2		diverges alone (cone 2)
w103:622	1	OPERATOR	3		diverges alone (cone 3)
w103:629	3	OPERATOR	8		diverges alone (cone 8)
w103:644	4	OPERATOR	3		diverges alone (cone 3)
w103:672	2	OPERATOR	4		diverges alone (cone 4)
w103:675	4	OPERATOR	3		diverges alone (cone 3)
w103:690	0	GRAPHOPT	7	n7	needs siblings ['n7']
w103:691	1	OPERATOR	5		diverges alone (cone 5)
w103:700	1	OPERATOR	2		diverges alone (cone 2)
w103:701	0	OPERATOR	4		diverges alone (cone 4)
w103:712	1	OPERATOR	3		diverges alone (cone 3)
w103:733	2	OPERATOR	3		diverges alone (cone 3)
w103:742	2	OPERATOR	7		diverges alone (cone 7)
w103:751	2	OPERATOR	4		diverges alone (cone 4)
w103:760	1	OPERATOR	2		diverges alone (cone 2)
w103:77	3	GRAPHOPT	5	n5	needs siblings ['n5']
w103:776	3	OPERATOR	7		diverges alone (cone 7)
w103:78	0	OPERATOR	3		diverges alone (cone 3)
w103:781	2	OPERATOR	4		diverges alone (cone 4)
w103:95	0	OPERATOR	3		diverges alone (cone 3)
w103:97	0	GRAPHOPT	7	n7	needs siblings ['n7']
w104:107	1	OPERATOR	6		diverges alone (cone 6)
w104:11	3	OPERATOR	3		diverges alone (cone 3)
w104:110	0	OPERATOR	3		diverges alone (cone 3)
w104:111	2	OPERATOR	3		diverges alone (cone 3)
w104:118	0	GRAPHOPT	5	n7	needs siblings ['n7']
w104:119	3	GRAPHOPT	6	n6	needs siblings ['n6']
w104:123	1	OPERATOR	2		diverges alone (cone 2)
w104:131	2	OPERATOR	5		diverges alone (cone 5)
w104:132	0	OPERATOR	14		diverges alone (cone 14)
w104:138	0	OPERATOR	3		diverges alone (cone 3)
w104:152	0	OPERATOR	2		diverges alone (cone 2)
w104:154	2	GRAPHOPT	6	n5	needs siblings ['n5']
w104:163	0	OPERATOR	3		diverges alone (cone 3)
w104:165	0	NOREPRO	4		full graph diverges=False
w104:167	1	OPERATOR	6		diverges alone (cone 6)
w104:209	0	OPERATOR	2		diverges alone (cone 2)
w104:218	0	OPERATOR	4		diverges alone (cone 4)
w104:223	1	OPERATOR	5		diverges alone (cone 5)
w104:227	0	NOREPRO	3		full graph diverges=False
w104:230	3	OPERATOR	4		diverges alone (cone 4)
w104:237	1	OPERATOR	4		diverges alone (cone 4)
w104:260	0	OPERATOR	2		diverges alone (cone 2)
w104:27	1	OPERATOR	4		diverges alone (cone 4)
w104:270	1	OPERATOR	3		diverges alone (cone 3)
w104:272	1	NOREPRO	4		full graph diverges=False
w104:275	3	OPERATOR	3		diverges alone (cone 3)
w104:276	0	OPERATOR	6		diverges alone (cone 6)
w104:284	0	GRAPHOPT	5	n6	needs siblings ['n6']
w104:303	2	OPERATOR	4		diverges alone (cone 4)
w104:309	0	OPERATOR	6		diverges alone (cone 6)
w104:315	1	OPERATOR	5		diverges alone (cone 5)
w104:318	0	OPERATOR	3		diverges alone (cone 3)
w104:325	2	OPERATOR	3		diverges alone (cone 3)
w104:334	1	OPERATOR	4		diverges alone (cone 4)
w104:346	0	OPERATOR	2		diverges alone (cone 2)
w104:363	0	OPERATOR	10		diverges alone (cone 10)
w104:369	0	OPERATOR	3		diverges alone (cone 3)
w104:378	1	OPERATOR	4		diverges alone (cone 4)
w104:379	1	OPERATOR	2		diverges alone (cone 2)
w104:395	2	NOREPRO	3		full graph diverges=False
w104:396	1	OPERATOR	2		diverges alone (cone 2)
w104:414	0	OPERATOR	4		diverges alone (cone 4)
w104:42	1	OPERATOR	4		diverges alone (cone 4)
w104:423	2	OPERATOR	4		diverges alone (cone 4)
w104:424	3	OPERATOR	2		diverges alone (cone 2)
w104:455	3	OPERATOR	5		diverges alone (cone 5)
w104:46	2	OPERATOR	5		diverges alone (cone 5)
w104:466	0	OPERATOR	3		diverges alone (cone 3)
w104:468	0	OPERATOR	3		diverges alone (cone 3)
w104:472	4	OPERATOR	4		diverges alone (cone 4)
w104:495	0	OPERATOR	4		diverges alone (cone 4)
w104:498	0	OPERATOR	3		diverges alone (cone 3)
w104:515	1	OPERATOR	5		diverges alone (cone 5)
w104:516	3	OPERATOR	4		diverges alone (cone 4)
w104:546	0	OPERATOR	2		diverges alone (cone 2)
w104:56	2	GRAPHOPT	3	n3	needs siblings ['n3']
w104:573	2	NOREPRO	5		full graph diverges=False
w104:574	1	OPERATOR	6		diverges alone (cone 6)
w104:582	1	GRAPHOPT	5	n3	needs siblings ['n3']
w104:59	1	OPERATOR	9		diverges alone (cone 9)
w104:610	0	OPERATOR	2		diverges alone (cone 2)
w104:629	3	OPERATOR	4		diverges alone (cone 4)
w104:642	0	OPERATOR	4		diverges alone (cone 4)
w104:666	0	OPERATOR	4		diverges alone (cone 4)
w104:673	2	OPERATOR	4		diverges alone (cone 4)
w104:674	1	OPERATOR	4		diverges alone (cone 4)
w104:694	1	GRAPHOPT	6	n6	needs siblings ['n6']
w104:7	2	GRAPHOPT	7	n6	needs siblings ['n6']
w104:73	2	NOREPRO	7		full graph diverges=False
w104:736	3	GRAPHOPT	9	n1,n4,n5,n8	needs siblings ['n1', 'n4', 'n5', 'n8']
w104:738	3	OPERATOR	3		diverges alone (cone 3)
w104:757	3	OPERATOR	3		diverges alone (cone 3)
w104:762	0	OPERATOR	4		diverges alone (cone 4)
w104:784	0	OPERATOR	3		diverges alone (cone 3)
w104:788	1	OPERATOR	3		diverges alone (cone 3)
w104:793	1	OPERATOR	5		diverges alone (cone 5)
w104:802	0	OPERATOR	8		diverges alone (cone 8)
w104:804	1	OPERATOR	2		diverges alone (cone 2)
w104:81	0	OPERATOR	7		diverges alone (cone 7)
w104:811	1	OPERATOR	3		diverges alone (cone 3)
w104:821	0	NOREPRO	5		full graph diverges=False
w104:835	4	OPERATOR	4		diverges alone (cone 4)
