corpus_v1/qnn/w54/w54_1373.py	RESULT	nonfinite	bitwise_left_shift	n0	0
corpus_v1/qnn/w54/w54_1821.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w54/w54_26.py	RESULT	delta	fill	n12	12
corpus_v1/qnn/w55/w55_1423.py	RESULT	delta	fill	n1	1
corpus_v1/qnn/w54/w54_746.py	RESULT	nonfinite	floor_divide	n5	5
corpus_v1/qnn/w55/w55_2341.py	RESULT	nonfinite	div	n15	15
corpus_v1/qnn/w55/w55_434.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w55/w55_2057.py	RESULT	delta	reciprocal	n1	1
corpus_v1/qnn/w55/w55_1176.py	RESULT	delta	sub	n0	0
corpus_v1/qnn/w55/w55_1774.py	RESULT	delta	prod	n1	1
corpus_v1/qnn/w55/w55_714.py	RESULT	delta	bitwise_left_shift	n2	2
corpus_v1/qnn/w55/w55_974.py	RESULT	nonfinite	logit	n0	0
corpus_v1/qnn/w56/w56_1943.py	RESULT	delta	logical_or	n11	11
corpus_v1/qnn/w57/w57_1661.py	OK	no_divergence
corpus_v1/qnn/w57/w57_477.py	RESULT	delta	prod	n11	11
corpus_v1/qnn/w56/w56_2226.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w56/w56_1631.py	RESULT	delta	native_layer_norm	n1	1
corpus_v1/qnn/w57/w57_2376.py	RESULT	delta	logical_and	n8	8
corpus_v1/qnn/w56/w56_416.py	RESULT	nonfinite	logit	n20	20
corpus_v1/qnn/w58/w58_121.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w57/w57_808.py	RESULT	nonfinite	rsqrt	n0	0
corpus_v1/qnn/w58/w58_1602.py	RESULT	nonfinite	floor_divide	n12	12
corpus_v1/qnn/w57/w57_1345.py	RESULT	delta	_to_copy	n4	4
corpus_v1/qnn/w57/w57_1995.py	RESULT	delta	constant_pad_nd	n0	0
corpus_v1/qnn/w56/w56_1275.py	RESULT	nonfinite	tanh	n7	7
corpus_v1/qnn/w56/w56_856.py	RESULT	delta	gt	n11	11
corpus_v1/qnn/w58/w58_2084.py	RESULT	delta	elu	n5	5
corpus_v1/qnn/w58/w58_2409.py	RESULT	delta	sub	n7	7
corpus_v1/qnn/w58/w58_97.py	RESULT	delta	cosh	n13	13
corpus_v1/qnn/w58/w58_531.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w59/w59_1973.py	RESULT	delta	pow	n4	4
corpus_v1/qnn/w59/w59_1637.py	RESULT	delta	rsub	n6	6
corpus_v1/qnn/w59/w59_1235.py	RESULT	nonfinite	logit	n14	14
corpus_v1/qnn/w59/w59_2233.py	RESULT	delta	floor_divide	n1	1
corpus_v1/qnn/w59/w59_258.py	RESULT	delta	elu	n2	2
corpus_v1/qnn/w59/w59_494.py	RESULT	nonfinite	logit	n3	3
corpus_v1/qnn/w59/w59_904.py	RESULT	delta	fill	n9	9
corpus_v1/qnn/w6/w6_1269.py	RESULT	delta	ge	n2	2
